Feature,Diameter(mm),Depth(mm),Radius(mm),Length(mm),Width(mm),Angle( ˚),Distance(mm),Tolerance(µm),SurfaceFinish(µm),MachiningOperation
3,0,131,0,128,150,0,0,74,1.5803725894722,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,120,0,168,138,0,0,50,2.40866217289611,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,180,0,120,157,0,0,49,2.32843021013356,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,149,0,124,134,0,0,56,1.95545524480391,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,156,0,136,135,0,0,90,1.35179033577619,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,125,0,168,147,0,0,87,0.710625008840556,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,130,0,146,171,0,0,57,1.815382556029,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,173,0,166,137,0,0,83,0.640969225303473,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,157,0,122,130,0,0,49,1.88591111795693,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,148,0,154,172,0,0,64,1.85839564343829,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,168,0,132,152,0,0,64,2.41158483288895,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,155,0,140,166,0,0,71,1.64401833752273,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,120,0,135,151,0,0,84,1.54729674644379,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,166,0,158,141,0,0,84,2.14550878024824,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,141,0,147,135,0,0,90,2.49714742062406,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,143,0,143,135,0,0,57,2.06594654983701,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,175,0,167,132,0,0,91,0.734000554379456,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,122,0,140,175,0,0,66,2.21157644948303,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,161,0,126,169,0,0,45,1.39876739537169,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,167,0,165,145,0,0,74,1.44532150217438,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,140,0,157,135,0,0,73,0.98421627522444,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,133,0,128,125,0,0,100,0.75692671896491,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,158,0,160,148,0,0,78,1.83042962738053,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,166,0,121,172,0,0,44,1.89293911205454,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,156,0,161,142,0,0,85,1.76824800775134,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,161,0,134,144,0,0,76,2.42354594110502,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,142,0,156,169,0,0,96,0.944147589716412,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,164,0,164,133,0,0,61,1.32453448477661,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,172,0,151,170,0,0,59,1.57803511654012,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,169,0,124,151,0,0,47,2.08046827406524,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,145,0,165,168,0,0,58,0.836307860731775,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,161,0,168,142,0,0,78,1.07025747415159,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,133,0,179,174,0,0,69,1.44744408593853,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,152,0,139,132,0,0,66,2.02827902024203,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,143,0,178,128,0,0,58,0.857736704384997,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,144,0,135,172,0,0,76,2.00558213988759,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,127,0,164,147,0,0,91,1.78650820459428,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,151,0,152,132,0,0,91,1.7291894042649,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,147,0,125,124,0,0,90,1.40793114895564,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,131,0,141,157,0,0,50,2.2758609295459,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,148,0,134,121,0,0,45,2.41565365631349,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,144,0,141,161,0,0,57,1.71960435088531,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,157,0,151,133,0,0,20,0.299102430489588,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,174,0,159,124,0,0,10,0.422131869784429,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,160,0,150,178,0,0,8,0.0770770193451283,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,180,0,132,141,0,0,18,0.293550704419881,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,123,0,170,125,0,0,20,0.495635178632149,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,140,0,144,147,0,0,11,0.0443330554167622,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,156,0,143,163,0,0,20,0.601006798556794,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,172,0,167,136,0,0,24,0.596132244543525,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,154,0,135,134,0,0,19,0.238405409774314,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,167,0,155,174,0,0,23,0.0783144327225007,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,173,0,146,171,0,0,13,0.185401910972959,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,123,0,153,152,0,0,14,0.0407364692294651,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,143,0,177,173,0,0,8,0.545947047544114,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,160,0,172,123,0,0,24,0.546020301472306,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,173,0,137,135,0,0,10,0.395280340050551,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,173,0,128,179,0,0,11,0.0434014263793112,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,131,0,144,133,0,0,10,0.150589897976719,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,135,0,164,176,0,0,14,0.542350750297759,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,144,0,140,132,0,0,23,0.223729471133145,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,122,0,166,176,0,0,16,0.191961793908281,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,135,0,154,126,0,0,24,0.592089011212456,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,120,0,137,161,0,0,9,0.619341168989488,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,141,0,149,123,0,0,11,0.0910022878818627,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,144,0,138,134,0,0,19,0.0250499892557603,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,173,0,145,142,0,0,16,0.555730280368792,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,135,0,124,130,0,0,19,0.0774925799413183,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,135,0,126,163,0,0,9,0.174316511028468,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,136,0,125,142,0,0,20,0.367599031703476,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,142,0,135,179,0,0,15,0.521626646807482,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,138,0,132,145,0,0,22,0.385390430812332,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,150,0,180,145,0,0,16,0.204682685592581,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,167,0,133,176,0,0,12,0.144866768770571,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,150,0,171,153,0,0,23,0.242277184547718,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,131,0,162,121,0,0,24,0.611045615359136,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,122,0,180,177,0,0,16,0.340773401901537,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,160,0,165,146,0,0,21,0.396840495823415,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,156,0,149,179,0,0,21,0.209787832266044,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,133,0,134,166,0,0,23,0.506361947845071,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,153,0,131,154,0,0,20,0.616107481830529,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,160,0,142,149,0,0,19,0.201956388124824,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,128,0,132,125,0,0,10,0.298141739341635,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,130,0,155,158,0,0,24,0.561257873059405,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,172,0,161,167,0,0,15,0.224986099239447,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,141,0,128,164,0,0,19,0.412386073465188,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,161,0,176,152,0,0,16,0.560530140833277,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,169,0,131,172,0,0,14,0.264880073271532,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,145,0,164,158,0,0,8,0.0380504321722573,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,127,0,170,175,0,0,10,0.325586857637705,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,125,0,120,134,0,0,15,0.214572453584981,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,122,0,174,146,0,0,13,0.585257444856313,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,157,0,165,136,0,0,14,0.260555769763748,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,170,0,144,173,0,0,8,0.537207154463591,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,145,0,167,135,0,0,19,0.543460997266105,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,154,0,139,166,0,0,8,0.59129036971343,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
3,0,128,0,164,154,0,0,11,0.0834265456962487,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,138,0,156,155,0,0,8,0.081836637211288,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,125,0,151,120,0,0,14,0.016259105385428,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,151,0,153,144,0,0,8,0.0964839103786583,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,144,0,165,168,0,0,16,0.144778173256694,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,140,0,135,123,0,0,14,0.0635416447680298,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,157,0,128,132,0,0,11,0.11347560273749,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,122,0,123,152,0,0,13,0.136366668206412,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,162,0,147,174,0,0,17,0.134072080632229,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,159,0,126,161,0,0,9,0.0160471668978221,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,148,0,145,168,0,0,15,0.12769746107035,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,135,0,135,165,0,0,15,0.131241138039518,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,131,0,148,132,0,0,9,0.0125921751274051,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,133,0,178,132,0,0,15,0.0877947237873547,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,128,0,132,140,0,0,11,0.0816417688840901,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,162,0,163,122,0,0,13,0.0630167893073007,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,146,0,131,129,0,0,12,0.0863137421661049,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,153,0,154,173,0,0,15,0.0718886397825722,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,172,0,165,159,0,0,18,0.113926454562094,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,139,0,154,174,0,0,8,0.102868597011869,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,128,0,156,120,0,0,16,0.114968043397774,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,162,0,132,135,0,0,11,0.0229223205948069,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,120,0,170,172,0,0,14,0.12044364447252,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,130,0,151,123,0,0,18,0.0452713207638392,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,125,0,129,124,0,0,14,0.144910284107663,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,148,0,122,139,0,0,9,0.0783372511835245,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,146,0,148,141,0,0,18,0.139489866264797,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,121,0,165,152,0,0,8,0.0484132894008719,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,123,0,160,156,0,0,18,0.0419182124328586,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,179,0,132,151,0,0,11,0.147686972069946,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,156,0,163,172,0,0,14,0.0842630413955746,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,167,0,167,179,0,0,8,0.149565215164584,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,135,0,166,155,0,0,17,0.0377406231702501,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,153,0,177,155,0,0,12,0.0383892744907274,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,169,0,131,139,0,0,13,0.148756104282523,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,135,0,126,155,0,0,9,0.0540685697340914,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,140,0,158,140,0,0,15,0.0148534354778035,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,126,0,134,180,0,0,16,0.0826654067523826,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,154,0,157,135,0,0,17,0.0327937522020871,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,135,0,156,122,0,0,14,0.14710888559739,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,125,0,161,169,0,0,8,0.0394323132264267,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,176,0,172,160,0,0,15,0.147945561337322,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,145,0,149,144,0,0,9,0.0626684785562331,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,121,0,179,123,0,0,11,0.0249343100054888,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,124,0,128,125,0,0,17,0.023365583778643,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,120,0,122,151,0,0,15,0.0159264180857625,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,143,0,157,167,0,0,12,0.0299081514236028,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,138,0,178,153,0,0,9,0.148413623164996,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,124,0,137,151,0,0,18,0.0884917872581976,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,124,0,152,132,0,0,8,0.112083196252568,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,120,0,154,126,0,0,17,0.136343341203009,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,138,0,150,139,0,0,11,0.0528152289237463,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,128,0,160,122,0,0,12,0.132713483444589,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,151,0,159,171,0,0,15,0.143137982481993,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
3,0,211,0,246,226,0,0,422,7,Rough_Milling
3,0,180,0,196,229,0,0,361,19,Rough_Milling
3,0,184,0,209,215,0,0,689,17,Rough_Milling
3,0,240,0,231,207,0,0,369,17,Rough_Milling
3,0,232,0,191,231,0,0,329,6,Rough_Milling
3,0,201,0,218,206,0,0,446,13,Rough_Milling
3,0,247,0,219,249,0,0,360,5,Rough_Milling
3,0,250,0,231,208,0,0,503,13,Rough_Milling
3,0,209,0,209,191,0,0,528,18,Rough_Milling
3,0,224,0,197,199,0,0,607,5,Rough_Milling
3,0,200,0,241,217,0,0,430,5,Rough_Milling
3,0,228,0,248,199,0,0,645,19,Rough_Milling
3,0,204,0,205,187,0,0,339,6,Rough_Milling
3,0,225,0,220,242,0,0,314,5,Rough_Milling
3,0,243,0,190,233,0,0,407,11,Rough_Milling
3,0,202,0,215,205,0,0,419,5,Rough_Milling
3,0,192,0,186,182,0,0,708,14,Rough_Milling
3,0,209,0,202,220,0,0,441,12,Rough_Milling
3,0,207,0,203,195,0,0,414,9,Rough_Milling
3,0,212,0,226,182,0,0,291,17,Rough_Milling
3,0,209,0,241,228,0,0,488,6,Rough_Milling
3,0,204,0,195,245,0,0,456,20,Rough_Milling
3,0,182,0,197,217,0,0,470,6,Rough_Milling
3,0,229,0,202,211,0,0,506,15,Rough_Milling
3,0,214,0,216,230,0,0,644,13,Rough_Milling
3,0,217,0,236,186,0,0,319,7,Rough_Milling
3,0,198,0,243,248,0,0,404,11,Rough_Milling
3,0,239,0,238,235,0,0,453,19,Rough_Milling
3,0,193,0,180,186,0,0,532,14,Rough_Milling
3,0,185,0,213,192,0,0,591,19,Rough_Milling
3,0,222,0,228,225,0,0,299,20,Rough_Milling
3,0,235,0,206,228,0,0,95,8.25515796340418,Rough_Milling-Semi_Finish_Milling
3,0,249,0,183,235,0,0,170,2.56708704780344,Rough_Milling-Semi_Finish_Milling
3,0,228,0,240,247,0,0,224,9.18144886532164,Rough_Milling-Semi_Finish_Milling
3,0,227,0,239,187,0,0,115,4.73712328378822,Rough_Milling-Semi_Finish_Milling
3,0,244,0,231,247,0,0,150,2.38706845076547,Rough_Milling-Semi_Finish_Milling
3,0,210,0,209,190,0,0,81,9.46255770057135,Rough_Milling-Semi_Finish_Milling
3,0,193,0,192,180,0,0,79,2.05150972064746,Rough_Milling-Semi_Finish_Milling
3,0,190,0,202,239,0,0,158,3.90117418766476,Rough_Milling-Semi_Finish_Milling
3,0,206,0,200,236,0,0,170,8.52256294719683,Rough_Milling-Semi_Finish_Milling
3,0,207,0,197,237,0,0,211,2.46046694675521,Rough_Milling-Semi_Finish_Milling
3,0,228,0,236,190,0,0,114,8.87658077914987,Rough_Milling-Semi_Finish_Milling
3,0,183,0,223,206,0,0,76,2.29417380040164,Rough_Milling-Semi_Finish_Milling
3,0,217,0,246,234,0,0,219,7.10312714653412,Rough_Milling-Semi_Finish_Milling
3,0,183,0,224,208,0,0,180,3.30901093664395,Rough_Milling-Semi_Finish_Milling
3,0,229,0,224,204,0,0,123,4.60838137037212,Rough_Milling-Semi_Finish_Milling
3,0,220,0,212,240,0,0,160,2.86741906963275,Rough_Milling-Semi_Finish_Milling
3,0,217,0,215,191,0,0,183,6.35296942110878,Rough_Milling-Semi_Finish_Milling
3,0,217,0,182,186,0,0,236,8.29998299549888,Rough_Milling-Semi_Finish_Milling
3,0,238,0,243,211,0,0,267,8.6716193347601,Rough_Milling-Semi_Finish_Milling
3,0,207,0,243,200,0,0,148,4.83837476635779,Rough_Milling-Semi_Finish_Milling
3,0,209,0,209,204,0,0,210,8.04590740150983,Rough_Milling-Semi_Finish_Milling
3,0,247,0,243,244,0,0,197,4.42223002713106,Rough_Milling-Semi_Finish_Milling
3,0,209,0,236,217,0,0,284,3.80815297363615,Rough_Milling-Semi_Finish_Milling
3,0,232,0,238,192,0,0,230,4.82330237256236,Rough_Milling-Semi_Finish_Milling
3,0,189,0,234,249,0,0,225,4.11586754146775,Rough_Milling-Semi_Finish_Milling
3,0,242,0,234,232,0,0,85,4.03311333100802,Rough_Milling-Semi_Finish_Milling
3,0,227,0,211,241,0,0,160,7.88587366092485,Rough_Milling-Semi_Finish_Milling
3,0,245,0,249,216,0,0,209,9.89347170653176,Rough_Milling-Semi_Finish_Milling
3,0,185,0,197,242,0,0,64,0.932338427129312,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,220,0,246,209,0,0,36,0.630414535854402,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,205,0,218,220,0,0,33,0.363100785345146,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,230,0,248,228,0,0,36,1.06933363189373,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,223,0,188,228,0,0,33,1.14721252282828,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,211,0,234,197,0,0,62,0.813774824630901,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,211,0,246,210,0,0,46,1.17326279787937,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,211,0,211,238,0,0,43,1.23150381469007,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,229,0,212,245,0,0,61,0.774177361307748,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,187,0,203,185,0,0,34,0.540013318384241,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,247,0,239,215,0,0,38,0.58465550670599,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,198,0,208,227,0,0,68,0.883545054195811,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,207,0,197,191,0,0,61,0.669459910271143,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,196,0,192,237,0,0,42,0.943432154914089,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,215,0,191,203,0,0,30,1.01336147152278,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,202,0,200,223,0,0,70,0.373425038774561,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,191,0,196,221,0,0,55,0.424172160596166,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,231,0,198,212,0,0,57,1.01776421644646,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,219,0,201,193,0,0,46,0.855573948857332,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,181,0,229,228,0,0,54,1.16938681466868,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,236,0,203,234,0,0,60,0.600110529181555,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,204,0,222,188,0,0,42,0.4004639912489,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,207,0,217,247,0,0,32,0.457059849692375,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,239,0,237,202,0,0,66,0.571080819187774,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,232,0,226,231,0,0,44,0.866351657773739,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,201,0,200,247,0,0,59,0.609945326226309,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,227,0,194,208,0,0,53,0.743659840304774,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,229,0,181,212,0,0,50,0.351513067047334,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,214,0,242,249,0,0,72,1.05518068838593,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,240,0,199,200,0,0,41,1.01801195873985,Rough_Milling-Semi_Finish_Milling-Finish_Milling
3,0,196,0,237,226,0,0,77,2.32074940508907,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,211,0,235,238,0,0,106,2.37332438031931,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,187,0,192,210,0,0,90,2.05923958553847,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,241,0,244,238,0,0,81,0.843586420387614,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,218,0,202,209,0,0,75,2.3019539577412,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,185,0,200,222,0,0,72,2.36798136784225,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,217,0,218,228,0,0,60,1.30742762345556,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,201,0,250,226,0,0,52,2.25334310714717,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,216,0,243,205,0,0,47,1.71955370243445,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,220,0,201,181,0,0,72,1.98032658082528,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,194,0,228,188,0,0,110,1.24849244671628,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,210,0,218,205,0,0,51,0.951003988369503,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,230,0,244,245,0,0,62,0.711173485485972,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,211,0,183,182,0,0,115,1.770717913387,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,250,0,239,232,0,0,113,0.842470367932942,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,226,0,196,220,0,0,70,1.46827894078544,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,249,0,250,246,0,0,88,2.16342612800681,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,220,0,249,186,0,0,90,1.46307681049077,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,239,0,181,224,0,0,76,1.55121598232337,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,212,0,216,181,0,0,79,2.22333413593266,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,237,0,202,187,0,0,64,2.38267298155413,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,202,0,236,221,0,0,49,1.35784573923686,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,189,0,216,229,0,0,87,1.47288974808449,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,198,0,235,199,0,0,72,1.7459970110335,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,201,0,186,223,0,0,110,1.38605443541254,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,245,0,224,199,0,0,52,1.93761580433983,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,242,0,238,195,0,0,110,0.875502962837118,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,181,0,220,192,0,0,101,1.35717250941747,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,197,0,195,243,0,0,82,2.12590819035622,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
3,0,236,0,206,219,0,0,55,1.54115245837244,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
